Country,City,Latitude,Longitude,ids
Jordan,`Ayy,31.1333333,35.6408348,3884412539074890805
Jordan,Busayra,30.7333333,35.5999985,9192165539297300093
Jordan,Kafr Sawm,32.6833333,35.7999992,6818114326624174907
Jordan,Hakama,32.595,35.8861122,5290569402375013349
Jordan,Sal,32.5694444,35.9119453,-3527885339109013604
Jordan,Malka,32.6744444,35.752224,-6451112056559039462
Jordan,Kafr Abil,32.4183333,35.6699982,-2209232882243119352
Jordan,Dayr Yusuf,32.4919444,35.7955551,8901476702246104538
Jordan,Saham,32.6983333,35.7761116,-5541673666669855269
Jordan,Raymun,32.2833333,35.8333321,8915266856428080871
Jordan,Waqqas,32.55,35.5999985,7311351428314254104
Jordan,Al Kittah,32.2783333,35.8424988,7616511304689362839
Jordan,Al Bunayyat ash Shamaliyah,31.9,35.8833351,3710801066684722841
Jordan,Hatim,32.6452778,35.7783318,-1898342178426732845
Jordan,Kharja,32.6666667,35.8833351,-8200075163102024635
Jordan,Halawah,32.3863889,35.6608315,3987898190000072909
Jordan,Sabha,32.3333333,36.5,-8012709009405156007
Jordan,Kitim,32.4394444,35.896946,3003529907939455528
Jordan,Tibnah,32.4833333,35.7333336,-8450593916051573307
Jordan,Balila,32.3847222,35.9324989,26837359433794949
Jordan,Qumaym,32.5702778,35.7316666,-841049731475525034
Jordan,Yarqa,31.9786111,35.6933327,832779403332586114
Jordan,Burma,32.22,35.7811127,3632401058049168966
Jordan,Bayt Idis,32.4369444,35.6997223,-1801726670923506215
Jordan,Adir,31.2,35.7666664,-5036644962895896516
Jordan,Qafqafa,32.3505556,35.9375,9175240331275484867
Jordan,Al Jizah,31.7,35.9500008,-9011015398751793909
Jordan,Umm Qays,32.655,35.6836128,-3806596643687426953
Jordan,Ar Rabbah,31.2702778,35.7386093,-9046255385069384326
Jordan,Umm al Qittayn,32.3166667,36.6333351,-1841354387927957048
Jordan,Zahar,32.5666667,35.7775002,2969161302496466195
Jordan,Al Qasr,31.3144444,35.7449989,-2087673575796488323
Jordan,Al Jafr,30.2933333,36.2138901,7747212539275774055
Kazakhstan,Almaty,43.25,76.9499969,-7630979727902483275
Kazakhstan,Qaraghandy,49.7988889,73.0994415,3140620891388027704
Kazakhstan,Karagandy,50.0666667,54.8666649,-636902274528200318
Kazakhstan,Shymkent,42.3,69.5999985,-3009438449781559269
Kazakhstan,Taraz,42.9,71.3666687,5674793760767263878
Kazakhstan,Astana,51.1811111,71.4277802,-3440220908044786831
Kazakhstan,Pavlodar,52.3,76.9499969,3276622182748072905
Kazakhstan,Kyzylorda,44.8527778,65.5091629,8340117628614707278
Kazakhstan,Semipalatinsk,50.4111111,80.2275009,-6853942885096894521
Kazakhstan,Aqtobe,50.2796868,57.2071838,4670502268306383862
Kazakhstan,Qostanay,53.1666667,63.5833321,24280973534127851
Kazakhstan,Petropavlovsk,54.8752778,69.1627808,4375211464087602239
Kazakhstan,Taldyqorghan,45.0,77.9166641,8371403377274066272
Kazakhstan,Oral,51.2333333,51.3666649,4187419187555434683
Kazakhstan,Temirtau,50.0544444,72.9483337,8744403314601538023
Kazakhstan,Atyrau,47.1166667,51.8833351,-8372823438041798075
Kazakhstan,Kokshetau,53.2775,69.3883362,-4824791389441858542
Kazakhstan,Rudnyy,52.9594444,63.1205559,4278167806597556270
Kazakhstan,Ekibastuz,51.6666667,75.3666687,4333181904150881492
Kazakhstan,Zhezqazghan,47.7833333,67.7666702,4983976852763429696
Kazakhstan,Turkestan,43.3333333,68.25,7017171314296648625
Kazakhstan,Balkhash,46.8480556,74.9950027,-5815221466049811498
Kazakhstan,Sarkand,45.41,79.9186096,-2244094761062746631
Kazakhstan,Baykonyr,45.616667,63.3166656,-9159896626895929366
Kazakhstan,Kentau,43.5219444,68.5108337,8330944508168650580
Kazakhstan,Ridder,50.355,83.5133362,122579017377946597
Kazakhstan,Shchuchinsk,52.9333333,70.1999969,-4250087091897421335
Kazakhstan,Stepnogorsk,52.3544444,71.8869476,3088855412601526537
Kazakhstan,Zyryanovsk,49.7386111,84.2719421,9186856446504177531
Kazakhstan,Aqsu,52.0333333,76.9166641,4364041489753769011
Kazakhstan,Dzhetygara,52.1908333,61.2005539,4672785447537813631
Kazakhstan,Talghar,43.3044444,77.2327805,-2253025969755134690
Kazakhstan,Kapchagai,43.8833333,77.0833359,5392248590175291603
Kazakhstan,Arqalyq,50.2486111,66.9113922,2200392185042845784
Kazakhstan,Lisakovsk,52.5369444,62.4936104,6012318820482837233
Kazakhstan,Shu,43.5983333,73.7613907,-7842706129750300487
Kazakhstan,Qaratau,43.1666667,70.4666672,-8489311251940942050
Kazakhstan,Ayteke Bi,45.8536111,62.1561127,-4017231195372921117
Kazakhstan,Abay,49.6311111,72.8538895,-9082975233116256778
Kazakhstan,Aksay,51.1677778,52.9949989,5300333869631861271
Kazakhstan,Atbasar,51.8,68.3333359,8885827556050408036
Kazakhstan,Zharkent,44.1627778,80.0,2316994524390482337
Kazakhstan,Zhangatas,43.5666667,69.75,7192567834427193842
Kazakhstan,Ayakoz,47.9713889,80.4391632,-8860544346453470302
Kazakhstan,Aral,46.8,61.6666679,6482463365908206048
Kazakhstan,Shieli,44.1666667,66.75,-810163404008718725
Kazakhstan,Yesik,43.355,77.4633331,-6271632235021833054
Kazakhstan,Aksu,42.4166667,69.8333359,-7866718346919495299
Kazakhstan,Shardara,41.2547222,67.9691696,5674117069067746789
Kazakhstan,Saryagash,41.45,69.1666641,-6981653082938250915
Kazakhstan,Khromtau,50.2502778,58.4347229,6706632717580218274
Kazakhstan,Tekeli,44.83,78.8238907,7367899370966663384
Kazakhstan,Georgievka,49.3313889,81.5761108,-2497414353605968981
Kazakhstan,Zhangaqorghan,43.915,67.2480545,685531395128523319
Kazakhstan,Lenger,42.2,69.9000015,7875334185896420367
Kazakhstan,Burunday,43.3602778,76.8577805,311342376202339879
Kazakhstan,Ushtobe,45.2422222,77.9822235,6234783800955474883
Kazakhstan,Shemonaikha,50.6327778,81.9055557,-9037343999047256389
Kazakhstan,Dzhusaly,45.4877778,64.0780563,-1331691849379347366
Kazakhstan,Balyqshy,47.0666667,51.8666649,-7762929305356295825
Kazakhstan,Emba,48.8263889,58.144165,-4097570631070765234
Kazakhstan,Turar Ryskulov,42.5333333,70.3333359,912699903336958550
Kazakhstan,Makinsk,52.6291667,70.4169464,5420574898422995679
Kazakhstan,Zaysan,47.4666667,84.8666687,-5654053533024923322
Kazakhstan,Tasboget,44.7727778,65.5524979,-3595120125598111063
Kazakhstan,Merke,42.8727778,73.1786118,8613336350223742821
Kazakhstan,Sarykemer,43.0,71.5,5596883328208910565
Kazakhstan,Urzhar,47.0883333,81.6308365,4835149325759639902
Kazakhstan,Kazygurt,41.7588889,69.3863907,-7550318281447137475
Kazakhstan,Beyneu,45.3166667,55.2000008,112410721836845810
Kazakhstan,Zhalaghash,45.0833333,64.6666641,2268711674953715689
Kazakhstan,Yereymentau,51.6213889,73.1069412,71860573459998709
Kazakhstan,Maqat,47.65,53.3166656,-506508836864610019
Kazakhstan,Saryozek,44.3583333,77.9752808,2433148837117711960
Kazakhstan,Derzhavinsk,51.1,66.3166656,2799114589444693864
Kazakhstan,Qarazhal,48.0077778,70.7902756,-1579656805053552671
Kazakhstan,Esil,51.9555556,66.4041672,3553985481806803696
Kazakhstan,Shakhan,49.8233333,72.6341629,5546724056914018925
Kazakhstan,Inderbor,48.55,51.7833328,4902040719621255695
Kazakhstan,Atasu,48.6813889,71.6433334,2228253246276757696
Kazakhstan,Taiynsha,53.8477778,69.7638855,-3495466266365103683
Kazakhstan,Qulan,42.9152778,72.7080536,1379631145223097613
Kazakhstan,Temirlanovka,42.5994444,69.2633362,-8239308274934704708
Kazakhstan,Shetpe,44.1666667,52.1166649,-8575342616685550789
Kazakhstan,Quryq,43.2,51.6500015,-3683634213893840733
Kazakhstan,Balpyk Bi,44.8947222,78.2083359,-4583176699780543379
Kazakhstan,Shubarkuduk,49.1447222,56.4872208,-4917248953837387073
Kazakhstan,Zhetibay,43.5941667,52.0788879,4704470453394111604
Kazakhstan,Asykata,40.8994444,68.3611145,-7822294337715049404
Kazakhstan,Glubokoe,50.1455556,82.3113861,5774840328558946013
Kazakhstan,Moyynqum,44.2913889,72.9469452,-217479819515286568
Kazakhstan,Sholaqqkorghan,43.765,69.1813889,-7150093936165724422
Kazakhstan,Lugovoy,42.9472222,72.7644424,-1241653550808952258
Kazakhstan,Kachar,53.3905556,62.9297218,9114769933313230159
Kazakhstan,Khantaghy,43.5263889,68.5774994,1772594029567749115
Kenya,Nairobi,-1.2833333,36.8166656,5621649431935452986
Kenya,Mombasa,-4.05,39.6666679,5129477618671317053
Kenya,Nakuru,-0.2833333,36.0666656,29954003695527758
Kenya,Eldoret,0.5166667,35.2833328,-6428625552452118276
Kenya,Kisumu,-0.1,34.75,-5430448793687004324
Kenya,Thika,-1.0332596,37.0693283,-5218113465816992467
Kenya,Kitale,1.0166667,35.0,-770522246188508189
Kenya,Malindi,-3.2166667,40.1166649,8288457959960087679
Kenya,Garissa,-0.4569444,39.6583328,-1940721534827704811
Kenya,Kakamega,0.2833333,34.75,-7639580790771613836
Kenya,Bungoma,0.5666667,34.5666656,-2414608601412411877
Kenya,Nyeri,-0.4166667,36.9500008,7094378036110059587
Kenya,Meru,0.05,37.6500015,-7487444496635126264
Kenya,Kilifi,-3.6333333,39.8499985,-7622394749417973923
Kenya,Wajir,1.7472222,40.0688896,3773351812121470268
Kenya,Mumias,0.3363889,34.4891663,-6271725100839161828
Kenya,Lugulu,0.3936111,34.3052788,2653958927839617249
Kenya,Homa Bay,-0.5166667,34.4500008,-9217992177173460519
Kenya,Naivasha,-0.7166667,36.4333344,3167228281185388066
Kenya,Nanyuki,0.0166667,37.0666656,-4996020261614241459
Kenya,Mandera,3.9261111,41.8461113,-1749509229834392854
Kenya,Narok,-1.0833333,35.8666649,-8538050275591479228
Kenya,Kericho,-0.3666667,35.2833328,-2886325049981198368
Kenya,Migori,-1.0666667,34.4666672,-3351423040859355946
Kenya,Embu,-0.5333333,37.4500008,-2985823462863570115
Kenya,Isiolo,0.35,37.5833321,-487028525751888397
Kenya,Nyahururu,0.0333333,36.3666649,-5109961929304576133
Kenya,Machakos,-1.5166667,37.2666664,2284855133886651796
Kenya,Rongai,-0.1666667,35.8499985,3737015004042624620
Kenya,Kisii,-0.6833333,34.7666664,4499771640301176632
Kenya,Molo,-0.25,35.7333336,-6156483248165337097
Kenya,Athi River,-1.45,36.9833336,1955529573111705045
Kenya,Lamu,-2.2783333,40.9033318,-3910787093588276867
Kenya,Webuye,0.6166667,34.7666664,-7646559655597984918
Kenya,Karuri,-0.7,37.1833344,-5590885300679009558
Kenya,Kiambu,-1.1666667,36.8333321,-64589194530537068
Kenya,Maralal,1.1,36.7000008,222024200355216729
Kenya,Makueni,-1.8,37.6166649,-4309811359272728742
Kenya,Lodwar,3.1166667,35.5999985,434998132854907337
Kenya,Voi,-3.3833333,38.5666656,-3058415217501627397
Kenya,Moyale,3.5163889,39.0691681,1951918480043076128
Kenya,Kitui,-1.3666667,38.0166664,-637760991125221756
Kenya,Marsabit,2.3333333,37.9833336,2418962063828279921
Kenya,Siaya,0.06,34.2861099,-6535847802732480332
Kenya,Keruguya,-0.5,37.2833328,6796166970970458904
Kenya,Muhoroni,-0.15,35.2000008,-108385248550979708
Kenya,Magadi,-1.9,36.2833328,-6797256774340482649
Kenya,Taveta,-3.4,37.6833344,692280410023142065
Kenya,Namanga,-2.55,36.7833328,-8182832874547974037
Kenya,Kinancha,-1.1833333,34.6166649,-2075989534531880660
Kenya,Sawasawa,-4.4666667,39.4833336,-6369196489393387047
Kenya,Mariakani,-3.8666667,39.4666672,6411267958552427184
Kenya,Eldama Ravine,0.05,35.7166672,8895972839647662679
Kenya,Wundanyi,-3.4,38.3666649,-8026141048135766644
Kenya,Mwingi,-0.9333333,38.0666656,-6118899768086812416
Kenya,Butere,0.2094444,34.4927788,-976411104733924931
Kenya,Kajiado,-1.85,36.7833328,-4590525554591018249
Kenya,Maua,0.2333333,37.9333344,-5360247806573716172
Kenya,Takaungu,-3.6833333,39.8499985,8479454149859609276
Kenya,Kabarnet,0.5,35.75,-4812470434471057684
Kenya,Oyugis,-0.5,34.7166672,8198628165523646718
Kenya,Kangundo,-1.3,37.3499985,6899243684759259814
Kenya,Luanda,0.3077778,34.0586128,3690685717465508558
Kenya,Ngong,-1.3666667,36.6500015,-3607882936356368559
Kenya,Chuka,-0.3333333,37.6500015,4732674112932195223
Kenya,Naro Moru,-0.1666667,37.0166664,-7901873762018937245
Kenya,Ahero,-0.1833333,34.9166679,-3263955329138270332
Kenya,Bondo,0.2386111,34.2694435,-6140533904641701016
Kenya,Malaba,0.6327778,34.2694435,6020173600500745780
Kenya,Kinango,-4.1333333,39.3166656,8340399786250805061
Kenya,Baringo,0.4666667,35.9666672,-3001578739085013325
Kenya,Port Bunyala,0.1,33.9666672,-607917230921749779
Kenya,Limuru,-1.1,36.6500015,8920314439045277195
Kenya,Wote,-1.7833333,37.6333351,-5079645708498608901
Kenya,Witu,-2.3905556,40.4530563,-2390110808239129639
Kenya,Bomet,-0.7833333,35.3499985,3533944061862341291
Kenya,Gazi,-4.4166667,39.5,7638277478765225985
Kenya,Kwale,-4.1833333,39.4500008,4482069569036805672
Kenya,Mtito Andei,-2.6833333,38.1666679,4019406672270487
Kenya,Londiani,-0.1666667,35.5999985,-6538666688672431218
Kenya,Kijabe,-0.9333333,36.5666656,-2528062963096069234
Kenya,Maragua,-0.7833333,37.1333351,-4776663430185356927
Kenya,Rumuruti,0.2666667,36.5333328,185801778610779913
Kenya,Othaya,-0.5666667,36.9500008,6205098318812407536
Kenya,Malikisi,0.6769444,34.4216652,-8571015889442898576
Kenya,Kangema,-0.6833333,36.9666672,-4796487989992250853
Kenya,Nandi Hills,0.1166667,35.1833344,4986012413071087112
Kenya,Keroka,-0.7833333,34.9500008,-6790957360680915448
Kenya,Kipini,-2.5227778,40.538887,-8978692829003600350
Kenya,Kikuyu,-1.25,36.6666679,-7024472006244218179
Kenya,Kapsabet,0.2,35.0999985,4670224763688150558
Kenya,Sagana,-0.6666667,37.2000008,1119208954048406292
Kenya,Litein,-0.5833333,35.1833344,7573952854145025084
Kenya,Lumbwa,-0.2,35.4666672,-1343258571525660801
Kenya,Yala,0.1,34.5333328,1337373097930934071
Kenya,Sotik,-0.6833333,35.1166649,-5645095565834940979
Kenya,Shimoni,-4.65,39.3833351,5925681042503389606
Kenya,Konza,-1.75,37.1166649,-3406843069200273581
Kenya,Ogembo,-0.8,34.7166672,5860344870879107762
Kuwait,As Salimiyah,29.3338889,48.0761108,-4575675808472314364
Kuwait,Sabah as Salim,29.2572222,48.0572205,5752721484322423706
Kuwait,Al Farwaniyah,29.2775,47.9586105,1928208930469405866
Kuwait,Al Fuhayhil,29.0825,48.1302795,5043296238967710217
Kuwait,Kuwait,29.3697222,47.9783325,-8315541410420211747
Kuwait,Ar Riqqah,29.1458333,48.0947227,-5051181679905607609
Kuwait,Salwa,29.2958333,48.0786095,-6575322717123161741
Kuwait,Al Manqaf,29.0961111,48.1327782,1157980539673801918
Kuwait,Ar Rabiyah,29.295,47.9330559,3563327791383178478
Kuwait,Bayan,29.3180556,48.0391655,-6877751609486862646
Kuwait,Al Fintas,29.1738889,48.1211128,4896222283829572629
Kuwait,Janub as Surrah,29.2691667,47.978054,-8433016798655397422
Kuwait,Al Mahbulah,29.145,48.1302795,-7016367201499453063
Kuwait,Ad Dasmah,29.365,48.0013885,4028664527673636996
Kuwait,Ash Shamiyah,29.3472222,47.9616661,-4859385126485865152
Kuwait,Al Wafrah,28.6391667,47.9305573,-2087261158170292987
Kuwait,Az Zawr,29.4425,48.2747231,1744037430563459490
Kuwait,Al Funaytis,29.2252778,48.1016655,-9035730390935422591
Latvia,Riga,56.95,24.1000004,8936525008539145099
Latvia,Daugavpils,55.8833333,26.5333328,2073980733279987017
Latvia,Vec-Liepaja,56.5333333,21.0166664,-2928838836949203305
Latvia,Liepaja,56.5166667,21.0166664,5046748845093891565
Latvia,Jelgava,56.65,23.7127781,-4244025055220165688
Latvia,Jurmala,56.9608333,23.75,5289090575649705056
Latvia,Ventspils,57.3894444,21.5605564,-2953131465398793716
Latvia,Rezekne,56.5,27.3166676,-7957806769162763212
Latvia,Jekabpils,56.4833333,25.8500004,-3813071896610217782
Latvia,Valmiera,57.5359155,25.4244232,7139480251168537498
Latvia,Ogre,56.8166667,24.6000004,7147573068691612169
Latvia,Tukums,56.9669444,23.1552773,4135973790534762235
Latvia,Cesis,57.3,25.25,-5272162000803536634
Latvia,Salaspils,56.8611111,24.3494453,-8921781000932321249
Latvia,Kuldiga,56.9666667,21.9833336,-7865079516908088283
Latvia,Olaine,56.7852778,23.938055,8462415929497067959
Latvia,Saldus,56.6666667,22.5,-1020894664415781104
Latvia,Talsi,57.25,22.6000004,-2652111689895467118
Latvia,Dobele,56.625,23.2786102,-2836459339912984081
Latvia,Kraslava,55.9,27.166666,-1480184239671357781
Latvia,Bauska,56.4075,24.1905556,-6953341409837956755
Latvia,Ludza,56.55,27.7166672,-3052480540974528270
Latvia,Sigulda,57.1519444,24.8647213,6111249001223377721
Latvia,Livani,56.3666667,26.1833324,-8678028388605214901
Latvia,Gulbene,57.1833333,26.75,-4698150852686259833
Latvia,Madona,56.85,26.2166672,-2668465339422057501
Latvia,Limbazi,57.5102778,24.7141666,-6329376771099406508
Latvia,Aizkraukle,56.6,25.1833324,4384032516775712563
Latvia,Preili,56.3,26.7166672,-9209524245215622129
Latvia,Balvi,57.1333333,27.25,8201380990160588033
Latvia,Valka,57.7752041,26.0101318,-7125052435101466306
Latvia,Smiltene,57.4333333,25.8999996,3959467500544878124
Latvia,Aizpute,56.7166667,21.6000004,-8849354170202335620
Latvia,Lielvarde,56.7225,24.8050003,-1330334794665783436
Latvia,Kekava,56.8294444,24.2372227,315044346204011731
Latvia,Vecumnieki,56.6063889,24.5222225,-1743987606474410757
Latvia,Grobina,56.55,21.166666,2557961801773590919
Latvia,Vangazi,57.0936111,24.5486107,6764598010749194452
Latvia,Iecava,56.5986111,24.2022228,6071426955906331929
Latvia,Vilani,56.55,26.9500008,4625089426329814800
Latvia,Balozi,56.8761111,24.1186104,3089575079872125610
Latvia,Plavinas,56.6166667,25.7166672,-4162629049164386557
Latvia,Rujiena,57.9,25.3166676,500966832354070075
Latvia,Kandava,57.0333333,22.7666664,-1755052005040224345
Latvia,Broceni,56.7,22.5333328,8171231186398912863
Latvia,Salacgriva,57.7536111,24.3580551,4756770662945831699
Latvia,Ozolnieki,56.6863889,23.7877769,6537127226652565617
Latvia,Ikskile,56.8333333,24.5,-3614602679915179390
Latvia,Saulkrasti,57.2636111,24.4180565,2236983983271251022
Latvia,Auce,56.4666667,22.8833332,-5836155734760159551
Latvia,Ilukste,55.9666667,26.2999992,2828028468632771625
Latvia,Ulbroka,56.9411111,24.2897224,2765114059136884098
Latvia,Dagda,56.1,27.5333328,4383409992334555704
Latvia,Skrunda,56.6833333,22.0166664,935191521782781353
Latvia,Karsava,56.7833333,27.666666,-2332888752757206531
Latvia,Priekule,56.4333333,21.583334,-7560609465186631657
Latvia,Kegums,56.7441667,24.7158337,-4208297038007301085
Latvia,Aluksne,57.4166667,27.0499992,6096185262515585031
Latvia,Jumprava,56.6775,24.9738884,-2562645799505391124
Latvia,Viesite,56.35,25.5499992,3865524979243607548
Latvia,Tireli,56.8416667,23.5874996,5165604457608750071
Latvia,Baldone,56.7427778,24.3944435,2440936884407552169
Latvia,Stende,57.15,22.5333328,-6477201711048733327
Latvia,Jaunjelgava,56.6166667,25.083334,2286599267841532942
Latvia,Lubana,56.9,26.7166672,-6467425593794554411
Latvia,Zilupe,56.3833333,28.1166668,-7057912522226742367
Latvia,Mersrags,57.34,23.1213894,-3790268212730576086
Latvia,Cesvaine,56.9666667,26.3166676,-5993561587977964156
Latvia,Roja,57.5,22.8166676,-1552396021420905843
Latvia,Seda,57.65,25.75,-2463685366527851218
Latvia,Mazsalaca,57.8666667,25.0499992,9216357484657944991
Latvia,Engure,57.1630556,23.2241669,1046200917829836136
Latvia,Strenci,57.625736,25.6853485,5050902579814700192
Latvia,Sabile,57.05,22.583334,5224326208435926380
Latvia,Ape,57.5333333,26.666666,6505846624580128294
Latvia,Aloja,57.7669444,24.8824997,5040495955728420065
Latvia,Valdemarpils,57.3666667,22.583334,493433135583283455
Latvia,Ligatne,57.2333333,25.0499992,2147061248491311015
Latvia,Akniste,56.1666667,25.75,-7521235210295584447
Latvia,Ainazi,57.8636111,24.3577785,-8044347813969772949
Latvia,Staicele,57.8363889,24.75,-7354136884399537530
Latvia,Pavilosta,56.8833333,21.1833324,-2915196948029119172
Latvia,Piltene,57.2166667,21.666666,-5433741397176310834
Latvia,Subate,56.0166667,25.8999996,3788543350540852907
Latvia,Rundale,56.4266667,23.9852772,-5953685562214408412
Latvia,Ragaciems,57.0244444,23.4944439,-8065931249936352658
Latvia,Durbe,56.5833333,21.3500004,-898637072711711785
Latvia,Kolka,57.75,22.583334,-5488212027241556271
Latvia,Rauda,57.0086111,23.1813889,5735008633336750841
Latvia,Seme,57.0422222,23.1277771,-1858693175561291031
Latvia,Kulciems,57.2655556,23.0319443,8126055512345572618
Latvia,Berzciems,57.2463889,23.1736107,4144162573805419164
Latvia,Plienciems,57.0827778,23.2641659,500044130579373693
Latvia,Kesterciems,57.1147222,23.2311115,1427410609446174917
Latvia,Apsuciems,57.0616667,23.3055553,5078293398412759332
Latvia,Upesgriva,57.3863889,23.0138893,6719101753645105930
Latvia,Klapkalnciems,57.0408333,23.3636112,-6241399827824664792
Latvia,Kaive,57.0605556,23.0272217,-7930925480704630810
Latvia,Dzedri,57.2486111,23.0266666,-4079347958172445636
Latvia,Abragciems,57.2027778,23.2036114,4428121193913060486
Lebanon,Beirut,33.8719444,35.5097237,2942534323851560607
Lebanon,Tripoli,34.4366667,35.8497238,-7060018022122954939
Lebanon,Sidon,33.5630556,35.3688889,-4098341111007820330
Lebanon,Tyre,33.2733333,35.1938896,-919267768895646525
Lebanon,Habbouch,33.4075,35.4827766,-8174018295189411536
Lebanon,Jounie,33.9808333,35.6177788,4127770170174882440
Lebanon,Zahle,33.8497222,35.9041672,6227433646481215192
Lebanon,Baalbek,34.0058333,36.2180557,-3959471516831039550
Lebanon,Jbail,34.1211111,35.648056,-358026433896661152
Lebanon,Batroun,34.2552778,35.6580544,4206105902097661947
Lebanon,Ain Ebel,33.1102269,35.4025078,-5057625778164402244
Lebanon,Cheikhlar,34.6211111,36.273056,7414882728932540593
Liberia,Monrovia,6.3105556,-10.8047218,-5779952852707270008
Liberia,Gbarnga,6.9955556,-9.4722223,-7963007094266702179
Liberia,Bensonville,6.4461111,-10.6125002,-4265084030950942101
Liberia,Harper,4.375,-7.7169442,-8267234029634280322
Liberia,Buchanan,5.8808333,-10.0466671,-3524889607680452643
Liberia,Zwedru,6.0666667,-8.1280556,-6026708743447044042
Liberia,New Yekepa,7.5794444,-8.5377779,-7178555118393495795
Liberia,Ganta,7.3022222,-8.5308332,6665601813002319548
Liberia,Robertsport,6.7533333,-11.3686113,7659624486857537810
Liberia,Tubmanburg,6.8708333,-10.8172226,3905344819910082013
Libya,Tripoli,32.8925,13.1800003,-2117652838177636059
Libya,Banghazi,32.1166667,20.0666676,4424001382801591045
Libya,Misratah,32.3783333,15.0905552,3888308542709370544
Libya,Tarhunah,32.4333333,13.6333332,877716511434090800
Libya,Al Khums,32.65,14.2666664,-1779584345265195072
Libya,Harat az Zawiyah,32.7630556,12.7150002,-12202161556134648
Libya,Zuwarah,32.9344444,12.0791664,3886395708075760811
Libya,Ajdabiya,30.7591667,20.2230549,7614120823206008528
Libya,Surt,31.2061111,16.5947227,4429925218044188432
Libya,Al Jadid,27.05,14.3999996,2860738286822026410
Libya,Tobruk,32.0836111,23.9763889,-656179527391868860
Libya,Sabratah,32.7919444,12.4847221,-7346535939583062656
Libya,Al Marj,32.5,20.833334,3003328065852216452
Libya,Gasr Garian,32.1722222,13.020278,-1679152233240806628
Libya,Darnah,32.765,22.6391659,-4539231240192610157
Libya,Yafran,32.0630556,12.5269442,-4249246667077294739
Libya,Nalut,31.8683333,10.9827776,5694773634255076749
Libya,Al Qubbah,32.7666667,22.25,4749885789124446537
Libya,Bani Walid,31.7666667,13.9833336,6476986758099657840
Libya,At Taj,24.2166667,23.2999992,3359768215799539058
Libya,Murzuq,25.9044444,13.8972225,1602258731843579870
Libya,Awbari,26.5833333,12.7666664,5829731640542480218
Libya,Birak,27.5333333,14.2833328,-7443947842061736933
Libya,Al Abyar,32.1833333,20.6000004,404944872397442337
Libya,Waddan,29.1666667,16.1333332,-5194173587818539721
Libya,Mizdah,31.4333333,12.9833336,-1323175181157638916
Libya,Surman,32.7563889,12.5749998,8024895756223779271
Libya,Ghat,24.9647222,10.1727781,8097629650671334948
Libya,Masallatah,32.6166667,14.0,-8475922905952551077
Libya,Al `Aquriyah,32.5333333,20.5666676,799162546423064002
Libya,Az Zuwaytinah,30.9538889,20.121666,5188510860733611719
Libya,Hun,29.1166667,15.9333334,3576036109213438208
Libya,Zaltan,32.95,11.8666668,4915485385241420260
Libya,Suluq,31.6686111,20.25,-8329773059144175958
Libya,Al Burayqah,30.4166667,19.5786114,-3492869608573947825
Libya,Bardiyah,31.7666667,25.1000004,4237770717953600114
Libya,Awjilah,29.1080556,21.2869453,7301769363882685457
Libya,Jadu,31.95,12.0166664,9181062826151056453
Libya,Jalu,29.0333333,21.5499992,1416204600332373965
Liechtenstein,Schaan,47.1649755,9.508667,6474929918874860076
Liechtenstein,Vaduz,47.1415115,9.5215416,3578572742019864316
Liechtenstein,Triesen,47.1,9.5333328,6211055331388929679
Liechtenstein,Balzers,47.0666667,9.5,-5594703265785041938
Liechtenstein,Eschen,47.2107065,9.5222282,-4880682526136436855
Liechtenstein,Mauren,47.2180524,9.5442009,5430191114207733950
Liechtenstein,Triesenberg,47.1181539,9.5419693,3351624323880855416
Liechtenstein,Ruggell,47.2333333,9.5166664,8331496841484273149
Liechtenstein,Gamprin,47.2203842,9.5093536,-9070074428876794831
Liechtenstein,Schellenberg,47.2312259,9.5467758,-5566647395849998026
Liechtenstein,Planken,47.1851627,9.5443726,3551771887165698259
Liechtenstein,Malbun,47.1013885,9.6098614,5655925984234949638
Liechtenstein,Steg,47.1126634,9.5753574,-8973490185848371010
Lithuania,Vilnius,54.6833333,25.3166676,8986124261723730131
Lithuania,Kaunas,54.9,23.8999996,1125353334072632645
Lithuania,Klaipeda,55.7172222,21.1175003,7037622984815882878
Lithuania,Siauliai,55.9333333,23.3166676,1395795034234900515
Lithuania,Dainava (Kaunas),54.915254,23.9683056,-256320985274019223
Lithuania,Panevezys,55.7333333,24.3500004,6488403807050039307
Lithuania,Alytus,54.4,24.0499992,-6022828662664970214
Lithuania,Marijampole,54.5666667,23.3500004,-65002583100532003
Lithuania,Mazeikiai,56.3166667,22.333334,-6831939195082456739
Lithuania,Jonava,55.0833333,24.2833328,4832298235443072351
Lithuania,Utena,55.5,25.6000004,-7618200797911129769
Lithuania,Kedainiai,55.2883333,23.9747219,7022832589331081764
Lithuania,Telsiai,55.9813889,22.2472229,-2927273365596052656
Lithuania,Ukmerge,55.25,24.75,-8479226681556002631
Lithuania,Visaginas,55.6,26.416666,-6230937174720170503
Lithuania,Taurage,55.2522222,22.2897224,7647947720620847335
Lithuania,Plunge,55.9113889,21.8441658,2507966162686486587
Lithuania,Kretinga,55.8758333,21.2508335,5988432691028556692
Lithuania,Silute,55.3488889,21.4830551,694761399179775196
Lithuania,Radviliskis,55.8166667,23.5333328,5439505879816403596
Lithuania,Palanga,55.9175,21.0686111,6083102126304812765
